gene_id	GO.IDs
comp186_c0_seq1	GO:0003735;GO:0005622;GO:0005840;GO:0006412;GO:0022625;GO:0042254
comp18600_c0_seq1	GO:0010992
comp18604_c0_seq1	GO:0003700;GO:0005634;GO:0006355;GO:0003677;GO:0040029;GO:0016570
comp1861_c0_seq1	GO:0003676;GO:0003723;GO:0005634;GO:0005737;GO:0006396;GO:0003755;GO:0004600;GO:0030051;GO:0042027
comp18616_c0_seq1	GO:0004687
comp18619_c0_seq1	GO:0046539
comp18623_c0_seq1	GO:0004869;GO:0008270;GO:0004842;GO:0005622;GO:0006464;GO:0006512;GO:0010992
comp18625_c0_seq1	GO:0003676;GO:0006457;GO:0003755;GO:0004600;GO:0030051;GO:0042027;GO:0016018
comp18627_c0_seq1	GO:0003824
comp18629_c0_seq1	GO:0005509
comp18632_c0_seq1	GO:0008152;GO:0016787;GO:0005524;GO:0006812;GO:0015662;GO:0016020;GO:0016021;GO:0016887;GO:0016820;GO:0008551;GO:0016463
comp18635_c0_seq1	GO:0000151;GO:0004842;GO:0008270;GO:0016567;GO:0010992
comp18643_c0_seq1	GO:0005975;GO:0009045;GO:0016757;GO:0000009;GO:0000026;GO:0000030;GO:0000033;GO:0003980;GO:0004376;GO:0004576;GO:0004583;GO:0008375;GO:0008376;GO:0008378;GO:0008417;GO:0008921;GO:0016253;GO:0016758;GO:0016759;GO:0018715;GO:0018716;GO:0018717;GO:0018718;GO:0019112;GO:0019187;GO:0042281;GO:0042283;GO:0046527;GO:0046920;GO:0046921
comp18644_c0_seq1	GO:0005509
comp18649_c0_seq1	GO:0004040;GO:0004518;GO:0016788;GO:0042578;GO:0050566;GO:0050567
comp18649_c0_seq1	GO:0004040;GO:0004518;GO:0016788;GO:0042578;GO:0050566;GO:0050567
comp18649_c0_seq1	GO:0004040;GO:0004518;GO:0016788;GO:0042578;GO:0050566;GO:0050567
comp1865_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004715
comp18652_c0_seq1	GO:0006118;GO:0004497;GO:0004508
comp18657_c0_seq1	GO:0005524;GO:0015986;GO:0016469;GO:0046933;GO:0046961;GO:0005509
comp18659_c0_seq1	GO:0002226;GO:0001867
comp18659_c0_seq1	GO:0002226;GO:0001867
comp18663_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605;GO:0004684;GO:0004685;GO:0005954;GO:0007268;GO:0048167
comp18666_c0_seq1	GO:0004629;GO:0007165;GO:0007242;GO:0004435;GO:0006629;GO:0005509
comp18667_c0_seq1	GO:0000786;GO:0003677;GO:0005634;GO:0006334;GO:0007001
comp18670_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004383;GO:0008075
comp18672_c0_seq1	GO:0006118;GO:0004497;GO:0004508
comp1868_c0_seq1	GO:0004815;GO:0005524;GO:0006422;GO:0004816
comp18681_c0_seq1	GO:0003677;GO:0005634
comp18683_c0_seq1	GO:0005737;GO:0006817
comp18689_c0_seq1	GO:0004553;GO:0005975;GO:0004557;GO:0008456
comp18692_c0_seq1	GO:0005215;GO:0006857;GO:0016020
comp18693_c0_seq1	GO:0003676;GO:0010992
comp18694_c0_seq1	GO:0005328;GO:0005887;GO:0006836;GO:0016020;GO:0005332;GO:0007268
comp18695_c0_seq1	GO:0001584;GO:0007186;GO:0016021;GO:0046677
comp18698_c0_seq1	GO:0005509
comp187_c0_seq1	GO:0005164;GO:0006955;GO:0016020
comp1870_c0_seq1	GO:0006886;GO:0005795;GO:0006891;GO:0008565
comp18700_c0_seq1	GO:0005576;GO:0016020;GO:0003824
comp18700_c0_seq1	GO:0005576;GO:0016020;GO:0003824
comp18708_c0_seq1	GO:0004287
comp1871_c0_seq1	GO:0005525;GO:0007264;GO:0006886;GO:0015031
comp18712_c0_seq1	GO:0007155
comp18716_c0_seq1	GO:0003777;GO:0005524;GO:0005875;GO:0007018
comp18723_c0_seq1	GO:0007165;GO:0005515;GO:0003774;GO:0016459
comp18725_c0_seq1	GO:0003824;GO:0008152;GO:0016207
comp18726_c0_seq1	GO:0005085;GO:0007242
comp18732_c0_seq1	GO:0006744;GO:0019538
comp18733_c0_seq1	GO:0008270
comp18740_c0_seq1	GO:0004003;GO:0004004;GO:0008026;GO:0008094;GO:0008186;GO:0015462;GO:0015616;GO:0016887;GO:0017116;GO:0042623;GO:0042624;GO:0042625;GO:0042626;GO:0003906
comp18741_c0_seq1	GO:0001584;GO:0007186;GO:0016021;GO:0008270
comp18741_c0_seq1	GO:0001584;GO:0007186;GO:0016021;GO:0008270
comp18742_c0_seq1	GO:0004674;GO:0005524;GO:0006468;GO:0007600
comp18742_c0_seq1	GO:0004674;GO:0005524;GO:0006468;GO:0007600
comp18750_c0_seq1	GO:0003779
comp18756_c0_seq1	GO:0005524;GO:0006810;GO:0016021;GO:0042626;GO:0016887;GO:0000166;GO:0017111;GO:0005215
comp1876_c0_seq1	GO:0008152;GO:0016491;GO:0018478;GO:0004491
comp18761_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004715;GO:0004712
comp18768_c0_seq1	GO:0005554;GO:0005021;GO:0005524;GO:0006468
comp1877_c0_seq1	GO:0008137;GO:0003954
comp18770_c0_seq1	GO:0005524;GO:0006139;GO:0019201;GO:0009041;GO:0004127
comp18775_c0_seq1	GO:0016051;GO:0016758
comp1878_c0_seq1	GO:0005215;GO:0006810;GO:0016021
comp18782_c0_seq1	GO:0016787;GO:0003993
comp18793_c0_seq1	GO:0016874;GO:0004658;GO:0004485
comp18793_c0_seq1	GO:0016874;GO:0004658;GO:0004485
comp188_c0_seq1	GO:0003735;GO:0005622;GO:0005840;GO:0006412;GO:0022625;GO:0042254
comp1880_c0_seq1	GO:0005415;GO:0006810;GO:0016020
comp1880_c0_seq1	GO:0005415;GO:0006810;GO:0016020
comp18812_c0_seq1	GO:0007155;GO:0005267;GO:0006813;GO:0016020
comp18813_c0_seq1	GO:0006118;GO:0016491
comp18818_c0_seq1	GO:0003777;GO:0005524;GO:0005875;GO:0007018;GO:0004003;GO:0004004;GO:0008026;GO:0008094;GO:0008186;GO:0015462;GO:0015616;GO:0016887;GO:0017116;GO:0042623;GO:0042624;GO:0042625;GO:0042626
comp18819_c0_seq1	GO:0005515;GO:0007165;GO:0007242
comp18821_c0_seq1	GO:0003824;GO:0008152;GO:0004794
comp18823_c0_seq1	GO:0005085;GO:0007242
comp18834_c0_seq1	GO:0006118;GO:0004497
comp18837_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605;GO:0006914
comp18837_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605;GO:0006914
comp18837_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605;GO:0006914
comp1884_c0_seq1	GO:0003700;GO:0005634;GO:0006355
comp18841_c0_seq1	GO:0008152;GO:0016740;GO:0003676;GO:0031177
comp18849_c0_seq1	GO:0005215;GO:0006810;GO:0016020
comp18852_c0_seq1	GO:0005489;GO:0006118;GO:0004715
comp18852_c0_seq1	GO:0005489;GO:0006118;GO:0004715
comp18854_c0_seq1	GO:0003677;GO:0006355;GO:0042800
comp18856_c0_seq1	GO:0005123
comp18858_c0_seq1	GO:0004725;GO:0006470;GO:0004721;GO:0005215;GO:0005622;GO:0006810;GO:0004727;GO:0005001
comp18859_c0_seq1	GO:0006464;GO:0003735;GO:0005622;GO:0005840;GO:0006412;GO:0042254
comp1886_c0_seq1	GO:0003774;GO:0005524;GO:0016459
comp18862_c0_seq1	GO:0004840;GO:0006464;GO:0006512;GO:0004842;GO:0010992
comp18863_c0_seq1	GO:0003676;GO:0005622;GO:0008408;GO:0000175;GO:0004534;GO:0016896
comp18864_c0_seq1	GO:0004725;GO:0006470;GO:0004721;GO:0004727
comp18865_c0_seq1	GO:0002226;GO:0045824
comp1887_c0_seq1	GO:0006886
comp18871_c0_seq1	GO:0001584;GO:0007186;GO:0016021;GO:0004969;GO:0031808
comp18874_c0_seq1	GO:0003677;GO:0006355;GO:0003676
comp18876_c0_seq1	GO:0004182;GO:0006508;GO:0004181;GO:0004185
comp1888_c0_seq1	GO:0003977
comp1889_c0_seq1	GO:0006508;GO:0008235;GO:0004239
comp18892_c0_seq1	GO:0016301;GO:0016772;GO:0005509;GO:0004111
comp18895_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605;GO:0004687;GO:0007268;GO:0048167
comp18898_c0_seq1	GO:0004089;GO:0006730;GO:0008270;GO:0031214
comp1890_c0_seq1	GO:0005515;GO:0005524;GO:0044267;GO:0003763
comp18914_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0005003
comp18917_c0_seq1	GO:0000074;GO:0005634
comp18924_c0_seq1	GO:0005515
comp18926_c0_seq1	GO:0004550;GO:0005524;GO:0006183;GO:0006228;GO:0006241;GO:0005489;GO:0006118;GO:0030508;GO:0006950;GO:0006979
comp18931_c0_seq1	GO:0004972;GO:0005234;GO:0007268;GO:0048167
comp18931_c0_seq1	GO:0004972;GO:0005234;GO:0007268;GO:0048167
comp18931_c0_seq1	GO:0004972;GO:0005234;GO:0007268;GO:0048167
comp18936_c0_seq1	GO:0003779;GO:0008091
comp18937_c0_seq1	GO:0005267;GO:0006813;GO:0016020;GO:0005249;GO:0005261;GO:0006812;GO:0005216;GO:0006811
comp18937_c0_seq1	GO:0005267;GO:0006813;GO:0016020;GO:0005249;GO:0005261;GO:0006812;GO:0005216;GO:0006811
comp18943_c0_seq1	GO:0006071;GO:0008889
comp1895_c0_seq1	GO:0004175;GO:0005839;GO:0006511;GO:0004298;GO:0030163;GO:0043248
comp18950_c0_seq1	GO:0007155;GO:0005529;GO:0004713;GO:0002226;GO:0001867
comp18950_c0_seq1	GO:0007155;GO:0005529;GO:0004713;GO:0002226;GO:0001867
comp18952_c0_seq1	GO:0005509;GO:0005515;GO:0016011
comp18958_c0_seq1	GO:0006812;GO:0008324;GO:0016020
comp1896_c0_seq1	GO:0003676;GO:0003723;GO:0005634;GO:0005737;GO:0006396;GO:0006405;GO:0030529
comp18960_c0_seq1	GO:0003777;GO:0005871
comp18964_c0_seq1	GO:0005215;GO:0006810;GO:0008021;GO:0016020;GO:0003899;GO:0007268
comp18964_c0_seq1	GO:0005215;GO:0006810;GO:0008021;GO:0016020;GO:0003899;GO:0007268
comp18974_c0_seq1	GO:0005515;GO:0005737
comp18977_c0_seq1	GO:0003899;GO:0003900;GO:0003901;GO:0003902;GO:0002226;GO:0042381
comp18977_c0_seq1	GO:0003899;GO:0003900;GO:0003901;GO:0003902;GO:0002226;GO:0042381
comp18979_c0_seq1	GO:0003677;GO:0006355;GO:0008270;GO:0051864
comp1898_c0_seq1	GO:0005509
comp18982_c0_seq1	GO:0007242;GO:0005085;GO:0005952;GO:0006468;GO:0008603;GO:0004692
comp18989_c0_seq1	GO:0016020
comp1899_c0_seq1	GO:0005452;GO:0006820;GO:0016020;GO:0015380;GO:0016021;GO:0008510;GO:0031214
comp18997_c0_seq1	GO:0006508;GO:0008533;GO:0008237;GO:0008270;GO:0004238
comp19_c0_seq1	GO:0005874
comp190_c0_seq1	GO:0003735;GO:0005622;GO:0005840;GO:0006412;GO:0003677;GO:0003905;GO:0006284;GO:0040029;GO:0006306
comp19000_c0_seq1	GO:0005198;GO:0005578
comp19002_c0_seq1	GO:0008202;GO:0003950
comp19004_c0_seq1	GO:0003676;GO:0005634;GO:0008270
comp19005_c0_seq1	GO:0030378
comp19005_c0_seq1	GO:0030378
comp19008_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004675;GO:0004676;GO:0004677;GO:0004679;GO:0004680;GO:0004681;GO:0004683;GO:0004686;GO:0004688;GO:0004689;GO:0004690;GO:0004692;GO:0004693;GO:0004694;GO:0004695;GO:0004696;GO:0004697;GO:0004698;GO:0004700;GO:0004701;GO:0004702;GO:0004703;GO:0004704;GO:0004705;GO:0004706;GO:0004707;GO:0004708;GO:0004709;GO:0004710;GO:0004711;GO:0004712;GO:0004714;GO:0004715;GO:0004716;GO:0004718;GO:0008338;GO:0008339;GO:0008349;GO:0008384;GO:0008443;GO:0008545;GO:0008607;GO:0008819;GO:0016307;GO:0016538;GO:0016773;GO:0016908;GO:0016909;GO:0018720;GO:0019199;GO:0019912;GO:0019914;GO:0035004;GO:0042556;GO:0042557
comp19009_c0_seq1	GO:0008119
comp1901_c0_seq1	GO:0003676;GO:0005524;GO:0008026;GO:0004386;GO:0004003;GO:0004004;GO:0008094;GO:0008186;GO:0015462;GO:0015616;GO:0016887;GO:0017116;GO:0042623;GO:0042624;GO:0042625;GO:0042626
comp19011_c0_seq1	GO:0003677;GO:0006355
comp19012_c0_seq1	GO:0003677;GO:0006306;GO:0004222;GO:0006508;GO:0008237;GO:0008270;GO:0031012;GO:0004249;GO:0008133;GO:0008319;GO:0030402
comp19023_c0_seq1	GO:0007050
comp19028_c0_seq1	GO:0006486;GO:0008417;GO:0016020
comp19028_c0_seq1	GO:0006486;GO:0008417;GO:0016020
comp19030_c0_seq1	GO:0005001
comp19032_c0_seq1	GO:0003777;GO:0005524;GO:0005875;GO:0007018;GO:0004003;GO:0004004;GO:0008026;GO:0008094;GO:0008186;GO:0015462;GO:0015616;GO:0016887;GO:0017116;GO:0042623;GO:0042624;GO:0042625;GO:0042626
comp19036_c0_seq1	GO:0008083
comp19042_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0005007
comp1905_c0_seq1	GO:0004721;GO:0006470;GO:0004725;GO:0004727;GO:0051301
comp19052_c0_seq1	GO:0003779
comp19062_c0_seq1	GO:0003723;GO:0006445;GO:0008270
comp1907_c0_seq1	GO:0004840;GO:0006464;GO:0006512;GO:0010992
comp19079_c0_seq1	GO:0003847
comp1908_c0_seq1	GO:0000151;GO:0004842;GO:0008270;GO:0016567
comp1908_c0_seq1	GO:0000151;GO:0004842;GO:0008270;GO:0016567
comp19080_c0_seq1	GO:0008898;GO:0047150
comp19083_c0_seq1	GO:0004867
comp19084_c0_seq1	GO:0007242
comp19085_c0_seq1	GO:0005515
comp19089_c0_seq1	GO:0016020
comp19091_c0_seq1	GO:0001584;GO:0007186;GO:0016021;GO:0004969;GO:0031808
comp19094_c0_seq1	GO:0008152;GO:0016491;GO:0003858;GO:0004745
comp19095_c0_seq1	GO:0003723;GO:0004540;GO:0000166;GO:0017111
comp19099_c0_seq1	GO:0006412
comp191_c0_seq1	GO:0003735;GO:0005622;GO:0005840;GO:0006412;GO:0042254
comp191_c0_seq1	GO:0003735;GO:0005622;GO:0005840;GO:0006412;GO:0042254
comp19105_c0_seq1	GO:0003677;GO:0003700;GO:0005634;GO:0006355
comp19107_c0_seq1	GO:0004197;GO:0004221;GO:0006511;GO:0007268;GO:0048167
comp19109_c0_seq1	GO:0008152;GO:0008484;GO:0004773;GO:0043890
comp1911_c0_seq1	GO:0031419
comp19110_c0_seq1	GO:0016020
comp19110_c0_seq1	GO:0016020
comp19116_c0_seq1	GO:0005515;GO:0008444
comp19118_c0_seq1	GO:0001584;GO:0007186;GO:0016021;GO:0008502
comp19119_c0_seq1	GO:0005515
comp19122_c0_seq1	GO:0008757;GO:0008168;GO:0009108;GO:0000179;GO:0003880;GO:0008169;GO:0008170;GO:0008171;GO:0008172;GO:0008173;GO:0008174;GO:0008175;GO:0008276;GO:0008326;GO:0008425;GO:0008649;GO:0008650;GO:0009008;GO:0009383;GO:0016205;GO:0016273;GO:0016274;GO:0016278;GO:0016279;GO:0016300;GO:0016423;GO:0016424;GO:0016426;GO:0016427;GO:0016431;GO:0016433;GO:0016434;GO:0016435;GO:0016436;GO:0018423;GO:0018707;GO:0019702;GO:0030792;GO:0043334
comp19125_c0_seq1	GO:0005576;GO:0016020;GO:0003824;GO:0005245
comp19125_c0_seq1	GO:0005576;GO:0016020;GO:0003824;GO:0005245
comp19126_c0_seq1	GO:0006508;GO:0008533;GO:0005509;GO:0008237;GO:0008270;GO:0031419
comp19127_c0_seq1	GO:0031419;GO:0002226;GO:0009682
comp1913_c0_seq1	GO:0008270;GO:0000151;GO:0004842;GO:0016567;GO:0009719;GO:0005164;GO:0033209
comp19132_c0_seq1	GO:0004143;GO:0007205;GO:0047620
comp19132_c0_seq1	GO:0004143;GO:0007205;GO:0047620
comp19134_c0_seq1	GO:0016773;GO:0016787;GO:0004677
comp1914_c0_seq1	GO:0005529;GO:0005737;GO:0006817
comp19143_c0_seq1	GO:0006952;GO:0005524;GO:0008026;GO:0003676;GO:0004386;GO:0005509
comp19153_c0_seq1	GO:0004114;GO:0007165;GO:0003824;GO:0047555
comp1916_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0005007
comp19161_c0_seq1	GO:0045130
comp19164_c0_seq1	GO:0000224
comp19171_c0_seq1	GO:0006464
comp19173_c0_seq1	GO:0004152;GO:0006207;GO:0004158;GO:0016020
comp19175_c0_seq1	GO:0001584;GO:0007186;GO:0016021;GO:0016500;GO:0004996
comp19177_c0_seq1	GO:0008757;GO:0008171;GO:0008168;GO:0017096
comp1918_c0_seq1	GO:0004713
comp19194_c0_seq1	GO:0007268
comp19196_c0_seq1	GO:0004558;GO:0004339
comp19196_c0_seq1	GO:0004558;GO:0004339
comp19196_c0_seq1	GO:0004558;GO:0004339
comp19202_c0_seq1	GO:0004840;GO:0006464;GO:0006512;GO:0004842;GO:0010992
comp19204_c0_seq1	GO:0005247
comp1921_c0_seq1	GO:0004222;GO:0006508;GO:0004249;GO:0008133;GO:0008319;GO:0030402
comp19211_c0_seq1	GO:0006508;GO:0008233;GO:0043275
comp19211_c0_seq1	GO:0006508;GO:0008233;GO:0043275
comp19215_c0_seq1	GO:0043275
comp19220_c0_seq1	GO:0003777;GO:0005524;GO:0005875;GO:0007018;GO:0008574
comp19221_c0_seq1	GO:0018024;GO:0040029;GO:0016570
comp19236_c0_seq1	GO:0004672;GO:0005524;GO:0006468
comp1924_c0_seq1	GO:0003779
comp19241_c0_seq1	GO:0005634;GO:0005732;GO:0006397;GO:0030529
comp19244_c0_seq1	GO:0006412
comp19247_c0_seq1	GO:0004182;GO:0006508
comp1925_c0_seq1	GO:0004871;GO:0005834;GO:0007186
comp19259_c0_seq1	GO:0005515;GO:0007165;GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674
comp19261_c0_seq1	GO:0004871;GO:0005834;GO:0007186
comp19262_c0_seq1	GO:0004383
comp19264_c0_seq1	GO:0009168;GO:0019239;GO:0004000;GO:0046936
comp19271_c0_seq1	GO:0004146;GO:0006545;GO:0009165
comp19276_c0_seq1	GO:0003723;GO:0006396;GO:0009982;GO:0006412
comp19278_c0_seq1	GO:0004114;GO:0007165;GO:0003824;GO:0051342;GO:0047555
comp19288_c0_seq1	GO:0006457;GO:0003755;GO:0004600;GO:0030051;GO:0042027;GO:0016018;GO:0006950;GO:0033554;GO:0061077
comp1929_c0_seq1	GO:0005489;GO:0006118;GO:0006950;GO:0006979
comp19291_c0_seq1	GO:0005525;GO:0007264
comp19294_c0_seq1	GO:0046872
comp19300_c0_seq1	GO:0003824;GO:0008152;GO:0016207
comp19306_c0_seq1	GO:0000786;GO:0003677;GO:0005634;GO:0006334;GO:0007001
comp1931_c0_seq1	GO:0008152;GO:0016491;GO:0004316;GO:0008708;GO:0008726;GO:0016614;GO:0018446;GO:0018447;GO:0018448;GO:0018449;GO:0018450;GO:0042469;GO:0045703;GO:0003858
comp19314_c0_seq1	GO:0002226;GO:0009682
comp19315_c0_seq1	GO:0051301
comp19317_c0_seq1	GO:0003887;GO:0003889;GO:0003890;GO:0003891;GO:0003893;GO:0003894;GO:0003895;GO:0015999;GO:0016000;GO:0016448;GO:0016449;GO:0016450;GO:0016451;GO:0016452;GO:0019984
comp19318_c0_seq1	GO:0003824;GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0006508;GO:0008236;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605
comp1932_c0_seq1	GO:0003824;GO:0006633;GO:0004315;GO:0004312
comp19327_c0_seq1	GO:0003779;GO:0016043
comp19327_c0_seq1	GO:0003779;GO:0016043
comp19328_c0_seq1	GO:0003677;GO:0006355
comp19331_c0_seq1	GO:0004842;GO:0010992
comp19332_c0_seq1	GO:0003676;GO:0005634;GO:0008270
comp19334_c0_seq1	GO:0004222;GO:0006508;GO:0004249;GO:0008133;GO:0008319;GO:0030402
comp19339_c0_seq1	GO:0003824;GO:0047372
comp1934_c0_seq1	GO:0006412
comp19341_c0_seq1	GO:0016020;GO:0004238;GO:0017090;GO:0002226;GO:0042381
comp19341_c0_seq1	GO:0016020;GO:0004238;GO:0017090;GO:0002226;GO:0042381
comp19342_c0_seq1	GO:0004197;GO:0004221;GO:0006511;GO:0007268;GO:0048167
comp19351_c0_seq1	GO:0006886;GO:0030125
comp19358_c0_seq1	GO:0005525;GO:0007264;GO:0006886;GO:0015031
comp1936_c0_seq1	GO:0008113;GO:0033743
comp19365_c0_seq1	GO:0017116;GO:0033682;GO:0042162;GO:0043141
comp19368_c0_seq1	GO:0005215;GO:0005576;GO:0006810
comp19371_c0_seq1	GO:0008800;GO:0030655;GO:0046677;GO:0040029;GO:0016570
comp19371_c0_seq1	GO:0008800;GO:0030655;GO:0046677;GO:0040029;GO:0016570
comp19378_c0_seq1	GO:0051301
comp19385_c0_seq1	GO:0008270;GO:0000151;GO:0004842;GO:0016567;GO:0004709
comp19388_c0_seq1	GO:0004197;GO:0006508;GO:0004198;GO:0005622
comp19388_c0_seq1	GO:0004197;GO:0006508;GO:0004198;GO:0005622
comp1939_c0_seq1	GO:0005489;GO:0006118;GO:0004579;GO:0008250
comp19392_c0_seq1	GO:0005261;GO:0006812;GO:0016020;GO:0005245;GO:0005891;GO:0006816;GO:0005216;GO:0006811;GO:0004675;GO:0004676;GO:0004677;GO:0004679;GO:0004680;GO:0004681;GO:0004683;GO:0004686;GO:0004688;GO:0004689;GO:0004690;GO:0004692;GO:0004693;GO:0004694;GO:0004695;GO:0004696;GO:0004697;GO:0004698;GO:0004700;GO:0004701;GO:0004702;GO:0004703;GO:0004704;GO:0004705;GO:0004706;GO:0004707;GO:0004708;GO:0004709;GO:0004710;GO:0004711;GO:0004712;GO:0004714;GO:0004715;GO:0004716;GO:0004718;GO:0008338;GO:0008339;GO:0008349;GO:0008384;GO:0008443;GO:0008545;GO:0008607;GO:0008819;GO:0016307;GO:0016538;GO:0016773;GO:0016908;GO:0016909;GO:0018720;GO:0019199;GO:0019912;GO:0019914;GO:0035004;GO:0042556;GO:0042557;GO:0007268
comp19392_c0_seq1	GO:0005261;GO:0006812;GO:0016020;GO:0005245;GO:0005891;GO:0006816;GO:0005216;GO:0006811;GO:0004675;GO:0004676;GO:0004677;GO:0004679;GO:0004680;GO:0004681;GO:0004683;GO:0004686;GO:0004688;GO:0004689;GO:0004690;GO:0004692;GO:0004693;GO:0004694;GO:0004695;GO:0004696;GO:0004697;GO:0004698;GO:0004700;GO:0004701;GO:0004702;GO:0004703;GO:0004704;GO:0004705;GO:0004706;GO:0004707;GO:0004708;GO:0004709;GO:0004710;GO:0004711;GO:0004712;GO:0004714;GO:0004715;GO:0004716;GO:0004718;GO:0008338;GO:0008339;GO:0008349;GO:0008384;GO:0008443;GO:0008545;GO:0008607;GO:0008819;GO:0016307;GO:0016538;GO:0016773;GO:0016908;GO:0016909;GO:0018720;GO:0019199;GO:0019912;GO:0019914;GO:0035004;GO:0042556;GO:0042557;GO:0007268
comp19404_c0_seq1	GO:0031177
comp19405_c0_seq1	GO:0005509;GO:0005155
comp19408_c0_seq1	GO:0005783;GO:0008475;GO:0016706;GO:0019538
comp19416_c0_seq1	GO:0003676
comp19421_c0_seq1	GO:0004721;GO:0006470;GO:0004725;GO:0004437;GO:0046839;GO:0001668;GO:0008138;GO:0008252;GO:0008330;GO:0008579;GO:0008969;GO:0016312;GO:0016791;GO:0017017;GO:0017161;GO:0019175;GO:0019178;GO:0019198;GO:0030351;GO:0030352;GO:0042576
comp19421_c0_seq1	GO:0004721;GO:0006470;GO:0004725;GO:0004437;GO:0046839;GO:0001668;GO:0008138;GO:0008252;GO:0008330;GO:0008579;GO:0008969;GO:0016312;GO:0016791;GO:0017017;GO:0017161;GO:0019175;GO:0019178;GO:0019198;GO:0030351;GO:0030352;GO:0042576
comp19425_c0_seq1	GO:0005509
comp19427_c0_seq1	GO:0005509;GO:0005198;GO:0004872;GO:0016020;GO:0007275;GO:0003824
comp19427_c0_seq1	GO:0005509;GO:0005198;GO:0004872;GO:0016020;GO:0007275;GO:0003824
comp19432_c0_seq1	GO:0005524;GO:0005783;GO:0051085
comp19444_c0_seq1	GO:0005261;GO:0006812;GO:0016020;GO:0005216;GO:0006811;GO:0007600
comp19449_c0_seq1	GO:0006508;GO:0008233
comp19457_c0_seq1	GO:0005083;GO:0007242;GO:0004672;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605
comp1946_c0_seq1	GO:0004872
comp19467_c0_seq1	GO:0008270;GO:0000151;GO:0004842;GO:0016567;GO:0009719;GO:0005164;GO:0033209
comp1947_c0_seq1	GO:0004252;GO:0004289;GO:0008132;GO:0008243;GO:0008991;GO:0016808
comp19472_c0_seq1	GO:0005524;GO:0000166;GO:0017111;GO:0016787;GO:0004003;GO:0004004;GO:0008026;GO:0008094;GO:0008186;GO:0015462;GO:0015616;GO:0016887;GO:0017116;GO:0042623;GO:0042624;GO:0042625;GO:0042626;GO:0008568
comp19482_c0_seq1	GO:0003700;GO:0005622;GO:0006355;GO:0008158;GO:0016020;GO:0016021;GO:0030301
comp19484_c0_seq1	GO:0005215;GO:0006810;GO:0016020;GO:0015250
comp19486_c0_seq1	GO:0005245
comp19486_c0_seq1	GO:0005245
comp19487_c0_seq1	GO:0004197;GO:0006508;GO:0008158;GO:0016020
comp19488_c0_seq1	GO:0043087
comp1949_c0_seq1	GO:0003677;GO:0003899;GO:0006350
comp19495_c0_seq1	GO:0005515;GO:0007165;GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674
comp19497_c0_seq1	GO:0006915;GO:1900119
comp19499_c0_seq1	GO:0004197;GO:0004221;GO:0006511;GO:0007268;GO:0048167
comp19503_c0_seq1	GO:0006486;GO:0008417;GO:0016020;GO:0000009;GO:0000026;GO:0000030;GO:0000033;GO:0003980;GO:0004376;GO:0004576;GO:0004583;GO:0008375;GO:0008376;GO:0008378;GO:0008921;GO:0016253;GO:0016758;GO:0016759;GO:0018715;GO:0018716;GO:0018717;GO:0018718;GO:0019112;GO:0019187;GO:0042281;GO:0042283;GO:0046527;GO:0046920;GO:0046921
comp19503_c0_seq1	GO:0006486;GO:0008417;GO:0016020;GO:0000009;GO:0000026;GO:0000030;GO:0000033;GO:0003980;GO:0004376;GO:0004576;GO:0004583;GO:0008375;GO:0008376;GO:0008378;GO:0008921;GO:0016253;GO:0016758;GO:0016759;GO:0018715;GO:0018716;GO:0018717;GO:0018718;GO:0019112;GO:0019187;GO:0042281;GO:0042283;GO:0046527;GO:0046920;GO:0046921
comp19505_c0_seq1	GO:0005515
